ANO,MES,COD_CLIENTE,CLIENTE_DESCRICAO,MATERIAL_DESCRICAO_CATEGORIA,VALOR_RUPTURA_MONETARIO,VALOR_PEDIDO_MONETARIO,VOLUME_RUPTURA_UND,RUPTURA_PERCENTUAL,ESTOQUE,DDV,COBERTURA_DIAS,TIPO_CLIENTE,CONTATO_CLIENTE,VLR_VOLUME_REAL,CIDADE,UF,PAIS
2021,7,DD,RUBI,EMBALAGENS,,864.27,0,0.0,,,,,,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,GIFTS,4846.1,21752.32,57,0.223,466,13.22,35,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,HOME CARE,744.12,222.91,20,3.338,5,0.38,13,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,INFANTIL,1322.05,15064.13,50,0.088,1273,37.87,34,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,MAQUIAGEM,2846.11,21391.79,77,0.133,3108,46.69,67,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,PERFUMARIA,9024.39,696304.38,65,0.013,16917,368.01,46,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,SABONETE CORPO,1863.27,9797.45,68,0.19,1233,30.16,41,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,SOLAR,238.68,872.01,5,0.274,28,1.45,19,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,SUPORTE À VENDA,,5362.5,0,0.0,,,,,,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,UNHAS,17.98,809.7,2,0.022,115,6.36,18,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,7,DD,RUBI,ÓLEOS,1528.53,17241.36,25,0.089,465,11.15,42,PADRÃO,RICARDO,15996,OIAPOQUE,AP,BR
2021,8,DD,,,,,,,,,,,,1356,OIAPOQUE,AP,BR
